"Время","Rambler, Визиты","Rambler, Доля","Mail.ru, Визиты","Mail.ru, Доля","Google, Визиты","Google, Доля","Яндекс, Визиты","Яндекс, Доля","Остальные, Визиты","Остальные, Доля"
"2019-04-29 - 2019-04-29","432604","0.0035575882103899724","4115388","0.03384355167770148","32203422","0.26482999334590773","82863678","0.6814427141735883","1985266","0.016326152592412598"
"2019-04-30 - 2019-04-30","383546","0.003690109998943899","3568670","0.034334303707850226","27830926","0.2677623500504965","70431096","0.6776201331422506","1724669","0.01659310310045881"
"2019-05-01 - 2019-05-01","263391","0.0037714778612841994","2424517","0.034716494450483054","18639724","0.26690094348875915","47336461","0.677807573884616","1173517","0.016803510314857568"
"2019-05-02 - 2019-05-02","278650","0.003746487525090643","2556787","0.0343763524127541","19650894","0.2642089690575222","50604583","0.6803855694308776","1285418","0.01728262157375548"
"2019-05-03 - 2019-05-03","276885","0.0037052122756037215","2521450","0.033741472063567916","19781787","0.2647153873477368","50840929","0.6803417817285055","1307461","0.01749614658458608"
"2019-05-04 - 2019-05-04","273943","0.003739488775138364","2483036","0.03389495351319239","19140200","0.26127538595219924","50080871","0.6836343872763766","1278755","0.017455784483093414"
"2019-05-05 - 2019-05-05","298280","0.003661549572984118","2723599","0.033433662181272535","21000739","0.2577955173588605","56050215","0.6880469384434691","1389945","0.017062332443413604"
"2019-05-06 - 2019-05-06","410219","0.003558453377645563","3827261","0.0331996563605809","30721912","0.26649787436498495","78354602","0.6796886495773571","1966145","0.017055366319431657"
"2019-05-07 - 2019-05-07","391620","0.0035791267543051584","3559457","0.032530891628361105","29421632","0.2688926772037199","74159844","0.6777679427901968","1885198","0.01722936162341703"
"2019-05-08 - 2019-05-08","367480","0.0037599078067495377","3239267","0.03314287928988287","26628782","0.2724550052411875","65839040","0.6736386211083463","1661870","0.017003586553833827"
"2019-05-09 - 2019-05-09","245246","0.003926128601483299","2074194","0.03320564815909352","17365928","0.27801010663619247","41744568","0.6682863018412715","1035160","0.016571814761959222"
"2019-05-10 - 2019-05-10","270717","0.0038641259927999884","2322721","0.033153760532668365","19063502","0.2721061979557788","47209704","0.6738558876568282","1192407","0.01702002786192465"
"2019-05-11 - 2019-05-11","266577","0.0037502677360869555","2331131","0.03279489745136348","19153023","0.26944921806994376","48097050","0.6766405759535187","1234344","0.01736504078908727"
"2019-05-12 - 2019-05-12","301366","0.0035823468940341823","2695152","0.03203735456604267","22286399","0.26491910911269523","57464178","0.6830784480549478","1378203","0.016382741372280192"
"2019-05-13 - 2019-05-13","440879","0.0035193357195656533","4066632","0.03246206613589831","33373747","0.2664073814194985","85275785","0.680717648526015","2116314","0.01689356819902256"
"2019-05-14 - 2019-05-14","427735","0.003492177989936199","3998035","0.03264135464714033","32643702","0.2665145887861322","83328209","0.6803206130211543","2086053","0.017031265555636964"
"2019-05-15 - 2019-05-15","427935","0.003509208475143359","3981752","0.03265168276565137","32105675","0.2632771491235778","83394313","0.6838609367272085","2036628","0.01670102290841896"
"2019-05-16 - 2019-05-16","417316","0.0034874210711880447","3916820","0.03273203184169972","31744918","0.26528552927838056","81597532","0.6818932234894919","1986624","0.016601794319239808"
"2019-05-17 - 2019-05-17","393237","0.003635768244134658","3569409","0.03300183831259125","29052726","0.2686140383441673","73329279","0.6779836687633423","1813233","0.016764686335764483"
"2019-05-18 - 2019-05-18","271045","0.00369079100495768","2403056","0.03272215856853874","19688604","0.26809763154964594","49841444","0.6786856543721592","1234038","0.01680376450469835"
"2019-05-19 - 2019-05-19","298988","0.0034698594058665956","2754726","0.03196955035548338","22732637","0.2638201343017144","59004427","0.6847668334973942","1376402","0.015973622439541365"
"2019-05-20 - 2019-05-20","436610","0.00345033788592066","4114591","0.03251581322546019","33872627","0.26768055755424536","85991582","0.6795538655661874","2125820","0.016799425768186386"
"2019-05-21 - 2019-05-21","421942","0.0034444630115455168","3994863","0.0326114912468817","32805582","0.26780366441649184","83205627","0.6792372045303691","2070616","0.01690317679471191"
"2019-05-22 - 2019-05-22","413428","0.003488574716973525","3874414","0.03269295433180206","31750223","0.2679137001269176","80457367","0.6789127400912857","2013711","0.016992030733021163"
"2019-05-23 - 2019-05-23","416855","0.003561955192841565","3835422","0.03277302973369345","31317865","0.26760583863804227","79474194","0.6790934929776492","1985491","0.016965683457773547"
"2019-05-24 - 2019-05-24","388050","0.003624848158982543","3513506","0.032820321493812955","28634269","0.2674781014520317","72686665","0.6789798320005949","1830270","0.017096896894577964"
"2019-05-25 - 2019-05-25","274324","0.003723499348281742","2375826","0.032247949733274585","19549068","0.2653466045898844","50199455","0.6813754464669465","1275034","0.017306499861612774"
"2019-05-26 - 2019-05-26","291501","0.0035635960220673736","2605759","0.03185537067408433","21441695","0.262124449001485","56101285","0.6858374964712575","1359436","0.016619087831105835"
"2019-05-27 - 2019-05-27","430500","0.003513636508989841","3930323","0.032078342357543504","32624598","0.26627405022977224","83463510","0.6812089103471282","2073703","0.016925060556566226"
"2019-05-28 - 2019-05-28","411320","0.003538514587460145","3680998","0.031666987064600846","31259907","0.26892355567963505","78928624","0.6790092565208521","1960017","0.01686168614745179"
"2019-05-29 - 2019-05-29","403422","0.0035774027984033026","3600152","0.03192486735844165","30301463","0.2687025956242201","76572764","0.6790200341455737","1891720","0.016775100073361134"
"2019-05-30 - 2019-05-30","398302","0.003582767734714679","3570516","0.032117161151795665","29696860","0.26712633085030696","75667308","0.6806352709128197","1838608","0.016538469350363006"
"2019-05-31 - 2019-05-31","374938","0.003701120680325955","3290654","0.032482990710990416","27144100","0.267947206895102","68807910","0.6792226412660416","1686309","0.016646040447540075"
"2019-06-01 - 2019-06-01","252368","0.0037570350804932945","2158076","0.03212755673607846","18064453","0.26892784992916036","45558258","0.6782316835421459","1138962","0.016955874712121996"
"2019-06-02 - 2019-06-02","272877","0.0036142577678886434","2333414","0.03090608470189906","20158488","0.2669993141338039","51501152","0.6821331173796756","1234218","0.01634722601673276"
"2019-06-03 - 2019-06-03","410649","0.0035741280577212165","3628706","0.03158283577415585","30614693","0.2664582970610456","78310808","0.68158660095512","1930020","0.016798138151957274"
"2019-06-04 - 2019-06-04","404982","0.0035823534342988004","3543601","0.03134566773865176","30097421","0.2662330658717841","77116057","0.6821462969552524","1887086","0.01669261600001281"
"2019-06-05 - 2019-06-05","388732","0.003484806298505091","3482385","0.031218004130917062","29519827","0.2646318776441884","76307295","0.6840603352383803","1852294","0.016604976688009192"
"2019-06-06 - 2019-06-06","385667","0.0035640767288930824","3471806","0.032084111349509746","28844469","0.2665613099388278","73714123","0.6812166723496237","1793446","0.01657382963314565"
"2019-06-07 - 2019-06-07","358269","0.0036199498908298187","3181496","0.032145834827672796","26561681","0.26837921850957375","67238337","0.6793761410636382","1630924","0.016478855708285483"
"2019-06-08 - 2019-06-08","241639","0.0036930486751912493","2122107","0.032432862430998625","17478992","0.2671372098431067","44475027","0.6797265323124374","1113000","0.017010346738266013"
"2019-06-09 - 2019-06-09","258450","0.003588280388854358","2275466","0.031592222957263966","19078706","0.2648858447843605","49225817","0.6834437367631397","1187705","0.016489915106381373"
"2019-06-10 - 2019-06-10","402064","0.0035687051407171633","3607190","0.032017284553065045","30047314","0.26669884380731124","76721176","0.6809743105402778","1886089","0.01674085595862871"
"2019-06-11 - 2019-06-11","364970","0.0035367537684059557","3278744","0.03177277638610959","27816433","0.2695560573098112","70012776","0.6784611046238378","1720577","0.016673307911835532"
"2019-06-12 - 2019-06-12","270721","0.0035952946171166813","2326204","0.0308930179761278","20298356","0.26957114543429617","51129249","0.6790190406614872","1274167","0.01692150131097222"
"2019-06-13 - 2019-06-13","382987","0.003483659907063714","3502401","0.03185793236365688","29320333","0.2666985264091396","74916180","0.6814395597144772","1816213","0.01652032160566262"
"2019-06-14 - 2019-06-14","358716","0.003573394462649149","3204587","0.031922895663637665","26716387","0.26613864273629195","68451688","0.6818900825672319","1653845","0.01647498457018918"
"2019-06-15 - 2019-06-15","250007","0.003772188807851968","2135523","0.03222148163655601","17496683","0.2639957752668277","45264039","0.6829588824071926","1130123","0.017051671881571678"
"2019-06-16 - 2019-06-16","267346","0.0037203449904495574","2316327","0.03223364310927805","18691569","0.260108941569323","49383082","0.6872072210979767","1202216","0.016729849232972643"
"2019-06-17 - 2019-06-17","391176","0.0035979463295853715","3476712","0.03197799246228147","28791888","0.2648211233599022","74234349","0.6827903642189436","1827897","0.01681257362928736"
"2019-06-18 - 2019-06-18","377968","0.0035239060864781964","3427518","0.03195575165546706","28668679","0.267286469805353","72993550","0.680540191547037","1790535","0.016693680905664598"
"2019-06-19 - 2019-06-19","369910","0.0035260474782659933","3368399","0.03210817442011218","28098564","0.26784047669729294","71316651","0.6798029180528399","1754309","0.016722383351489113"
"2019-06-20 - 2019-06-20","367547","0.0036115170395722325","3273114","0.03216162010154464","27343210","0.2686743976460204","69099143","0.6789682200217615","1687792","0.016584245191101268"
"2019-06-21 - 2019-06-21","345207","0.0037214415606348634","2981937","0.032146231921701594","24997630","0.2694824241668705","62911288","0.6782037496234704","1525572","0.01644615272732259"
"2019-06-22 - 2019-06-22","224141","0.0037096832761557407","1970134","0.03260703374922845","16172948","0.2676730929269363","41018135","0.6788775343582765","1035164","0.017132655689403014"
"2019-06-23 - 2019-06-23","243140","0.0036261370659229895","2178045","0.03248288930553689","17631408","0.2629509832738798","45881471","0.6842662771743471","1118007","0.016673713180313254"
"2019-06-24 - 2019-06-24","385679","0.003621150986689212","3439659","0.0322950551669249","28415359","0.26679260545681305","72486561","0.6805783615049245","1780038","0.016712826884648355"
"2019-06-25 - 2019-06-25","383823","0.003633074806992634","3392251","0.032109335936344546","28191110","0.26684281953441596","71912278","0.6806853302570474","1767413","0.016729439465199517"
"2019-06-26 - 2019-06-26","370117","0.0035754959995167456","3324878","0.0321198107297996","27623328","0.26685372127553963","70453067","0.6806081839315277","1743479","0.016842788063616252"
"2019-06-27 - 2019-06-27","364624","0.0035693122199146774","3286223","0.03216890800184484","27275752","0.26700292608539816","69463911","0.6799837267304555","1764745","0.01727512696238681"
"2019-06-28 - 2019-06-28","350153","0.00370494653262511","3060655","0.032384595105030396","25147921","0.26608854618318334","64310862","0.6804691240030272","1640005","0.017352788176133987"
"2019-06-29 - 2019-06-29","255178","0.003974655833196602","2108555","0.03284287999108803","16751324","0.2609188395957576","43927512","0.6842154958837114","1158713","0.018048128696246283"
"2019-06-30 - 2019-06-30","262444","0.003910676759686824","2202444","0.032818607265975554","17460584","0.26018007673774063","45985377","0.6852278776399422","1198763","0.017862761596654737"
"2019-07-01 - 2019-07-01","372417","0.00365293997190013","3299871","0.03236756291472745","27335557","0.26812725740085547","69194782","0.6787133375079967","1747310","0.017138902204520245"
"2019-07-02 - 2019-07-02","371158","0.0036184922249720263","3289641","0.03207135608406447","27459388","0.26770696571403596","69693709","0.6794576545459425","1758661","0.017145531430984996"
"2019-07-03 - 2019-07-03","364746","0.003605278921620041","3234617","0.03197210247573339","27113844","0.2680028574879341","68696066","0.6790162983227208","1760708","0.01740346279199163"
"2019-07-04 - 2019-07-04","363290","0.003653779890562609","3203502","0.032219139494555585","26557960","0.2671060039702886","67558837","0.6794712765570127","1744951","0.01754980008758049"
"2019-07-05 - 2019-07-05","326539","0.003585382088720614","2948268","0.03237183699327844","24480602","0.26879580059930985","61729123","0.677782721073537","1590559","0.01746425924515409"
"2019-07-06 - 2019-07-06","229084","0.0037824403027398616","1994901","0.03293810978669856","15883110","0.2622484127955271","41347872","0.682700919685919","1110166","0.018330117429115528"
"2019-07-07 - 2019-07-07","254678","0.003960479491123841","2106954","0.03276509202106716","16792600","0.26114053001298193","43956457","0.6835637410807647","1194151","0.018570157394062408"
"2019-07-08 - 2019-07-08","380923","0.0037132551647222484","3287582","0.032047502621127884","27435251","0.26744010593007306","69625748","0.6787150378387489","1855151","0.01808409844532791"
"2019-07-09 - 2019-07-09","372562","0.003669391709204829","3252688","0.03203597355562306","27174963","0.26764829459297507","68899793","0.6785993450757966","1832354","0.018046995066400506"
